301010020031017158120001226Maggie              4
101010010031045159101113311010121311  017521
10101001003104515910222271101012111       9203031
10101001003104515910331035101
10101001003104515910432005101
20101001003104515911121023000662240004
301010010031045159120001228Lisa                1
101010030032046160101123742010120311  61203107050
10101003003204616010232215101012051       9200000
10101003003204616010332105101011041       9299999
10101003003204616010432075101011029
20101003003204616011135021000665250004
301010030032046160120001222Lisa                1
101010020031093161101113211010220911  822031
10101002003109316110222211101012111       9201010
10101002003109316110332025101
20101002003109316112121023000521140003
301010020031093161120001216Maggie              1
101010020031155162101122551010221411  52003100000
101010020031155162102512851010121311  520041
101010020031155162103512951010120811  520041
101010020031155162104522711010121311  52004102021
101010020031155162105512152010120811  520041
10101002003115516210651205101012111       92
10101002003115516210752205101012061       9200000
101010020031155162108521651010120411  91004100000
101010020031155162109521451010120021  91004100000
20101002003115516211321021000521140009
301010020031155162120001215Maggie              1
301010010031009163120001224Bart                3
101010020031053164101114312010121211  740031
101010020031053164102223712010120911  52003103030
10101002003105316410331155101011111       92
10101002003105316410431145101011061       92
10101002003105316410532095101011069
10101002003105316410651392301072002       92
20101002003105316412123021000522140006
301010020031053164120001220Lisa                1
101010020032057165101114511010120411  610131
101010020032057165102223911010120411  92014111111
101010020032057165103312051010120511  920141
101010020032057165104312051010120411  920141
101010020032057165105311851010120511  920141
10101002003205716510631165101011061       92
10101002003205716510732145101011081       9200000
10101002003205716510832115101011051       9299999
10101002003205716510931105101011041       92
10101002003205716511031055101019999
10101002003205716511131035101
10101002003205716511232005101
20101002003205716511125041000455260012
301010020032057165120001216Bart                1
101010010032058166101114512010121211  610131
101010010032058166102223712010120211  92014105040
101010010032058166103322151010121011  92014100000
101010010032058166104311951010120511  920141
10101001003205816610531085101011049
10101001003205816610632065101012009
101010010032058166107521751010120811  92014100000
101010010032058166108521752010120811  92014100000
101010010032058166109511851010120021  920141
101010010032058166110511551010120511  920141
20101001003205816611135031000955260010
301010010032058166120001219Lisa                1
101010030031035167101113912010120911  511521
101010030031035167102223211010120911  51912105050
10101003003103516710332155101011081       9200000
10101003003103516710431105101011051       92
10101003003103516710532075101011039
10101003003103516710631055101019999
10101003003103516710732035101
101010030031035167108525322010120611  51912104030
20101003003103516711135041000522250008
301010030031035167120001217Lisa                1
101010020031187168101124141010121111  32852107070
10101002003118716810231215101012111       92
10101002003118716810332185101011111       9200000
10101002003118716810432155101011111       9200000
10101002003118716810531145101011101       92
10101002003118716810632105101011051       9299999
10101002003118716810732065101011049
20101002003118716812123041000522240007
301010020031187168120001228Lisa                1
101010020032110169101113412010120311  610131
101010020032110169102223311010120021  74203103020
10101002003211016910331015101
20101002003211016911135021000665250003
301010020032110169120001228Lisa                1
20101001003112817011129  4        0000
301010010031128170120001221Bart                1
101010030031135171101113311010121311  238021
101010030031135171102223212010120811  61013104040
10101003003113517110331095101011039
10101003003113517110431065101011029
10101003003113517110531045101
10101003003113517110631015101
20101003003113517112123022000664250006
301010030031135171120001228Lisa                1
101010020031136172101124722010120411  74203113100
101010020031136172102321851010120411  74203100000
101010020031136172103311451010120411  610131
10101002003113617210432105101011031       9299999
10101002003113617210532085101011029
10101002003113617210631055101019999
20101002003113617211134021000664250006
301010020031136172120001221Bart                1
101010010032028173101112511010120811  610131
101010010032028173102222311010120611  61013103031
10101001003202817310331035101
10101001003202817310432025101
10101001003202817310531005101
20101001003202817311135021000555250005
301010010032028173120001228Lisa                1
101010020032029174101112311010121211  610131
101010020032029174102221611010120021  61013100000
20101002003202917412135011000665250002
301010020032029174120001218Lisa                1
101010020032030175101123741010120311  61013103020
101010020032030175102311351010120311  610131
10101002003203017510331075101011029
20101002003203017511135021000665250003
301010020032030175120001224Bart                1
101010020032055176101113911010220811  017521
101010020032055176102224012010220611  74182107061
10101002003205517610332195101022061       9200000
10101002003205517610431155101021011       92
10101002003205517610531125101021051       92
10101002003205517610632055101029999
10101002003205517610731035101
10101002003205517610831005101
20101002003205517612135022000455250008
301010020032055176120001215Lisa                1
101010010032133177101112111010120111  610131
101010010032133177102222212010120511  92014102021
10101001003213317710332005101
20101001003213317711135011000666250003
301010010032133177120001227Bart                1
20101003003202217811125  4        0000
301010030032022178120001223Maggie              1
301010020032032179120001227Lisa                2
101010030032028180101124512010120411  74203106060
101010030032028180102217112010120411  610131
101010030032028180103321651010120311  74203100000
101010030032028180104311251010120311  920141
10101003003202818010531085101012009
10101003003202818010631065101012009
101010030032028180107514012010120021  610131
101010030032028180108523511010120021  74203100000
20101003003202818011135021000665250008
301010030032028180120001227Maggie              1
101010010032101181101125122010120021  61013101010
10101001003210118110252065101012009
20101001003210118111135011000665250002
301010010032101181120001228Bart                6
101010030032103182101124422010120611  61013101010
101010030032103182102312251010120511  610131
20101003003210318211135011000665250002
301010030032103182120001219Bart                1
101010030032046183101122521010120021  61013103031
10101003003204618310232035101
10101003003204618310331015101
10101003003204618310431005101
101010030032046183105521821010120021  61013100000
20101003003204618312126064000956670005
301010030032046183120001222Maggie              1
101010020032140184101114011010120411  610131
101010020032140184102223911010120021  61013103030
10101002003214018410351055101019999
20101002003214018411135011000665250003
301010020032140184120001221Lisa                1
20101002003103118511129  4        0000
301010020031031185120001216Lisa                1
101010010032044186101116012010120311  610131
101010010032044186102225212010120411  61013106060
101010010032044186103322611010121011  61014104041
10101001003204418610451055101019999
10101001003204418610552085101011039
10101001003204418610651075101011029
10101001003204418610751035101
10101001003204418610851005101
20101001003204418611135041000665250008
301010010032044186120001227Bart                1
101010010032078187101113811010120311  610131
10101001003207818710222331201012042       9202020
10101001003207818710332125101011021       9200000
10101001003207818710431065101011029
10101001003207818710541735201012041       92
20101001003207818711135021000665250005
301010010032078187120001223Bart                1
301010020041127188120001225Maggie              4
101010030041005189101114711010120111  525231
10101003004100518910222331101012101       9208080
10101003004100518910331065101011019
10101003004100518910432085101011039
10101003004100518910531125101011061       92
10101003004100518910631115101011051       92
10101003004100518910732095101011049
10101003004100518910831075101011039
10101003004100518910931035101
10101003004100518911031015101
10101003004100518911132105301072002       9299999
20101003004100518911125022000522240011
301010030041005189120001217Lisa                1
101010030041034190101115712010120021  610131
101010030041034190102225512010120021  74003105050
101010030041034190103312251010120311  610031
101010030041034190104322051010120221  61003102020
101010030041034190105311251010120021  740031
101010030041034190106321551010120311  61003100000
10101003004103419010751025101
10101003004103419010852075201012009
20101003004103419011133061000665250008
301010030041034190120001229Bart                1
10101003004102619110111722201012061       92
101010030041026191102312151010120811  242031
20101003004102619112123021000522150002
301010030041026191120001229Lisa                1
101010020041126192101115611010421111  328521
10101002004112619210222471101042081       9209080
10101002004112619210332275101042131       9200000
10101002004112619210431265122042131       92
10101002004112619210532235122042131       9200000
10101002004112619210631205122042041       92
10101002004112619210731195122041131       92
10101002004112619210831145101011091       92
20101002004112619212125022000521250008
301010020041126192120001229Bart                1
101010010041143193101113611010121111  520031
101010010041143193102223111010120311  52003106020
10101001004114319310331115101011061       92
10101001004114319310432075101011039
10101001004114319310531485101012021       92
101010010041143193106523551010120211  52004100000
101010010041143193107512052010121011  710021
101010010041143193108511052010120611  740041
101010010041143193109511652010220021  910031
20101001004114319311323031000662140009
301010010041143193120001223Bart                1
101010020041174194101113311010121311  836031
10101002004117419410222231101012111       9202020
10101002004117419410332055101019999
10101002004117419410431035101
10101002004117419410551205101011091       92
101010020041174194106611751010120611  836041
20101002004117419411121031000434150006
301010020041174194120001226Lisa                1
101010020041187195101125742010221111  61013104030
10101002004118719510251135101011061       92
10101002004118719510351115101011051       92
10101002004118719510451115201011051       92
20101002004118719511123011000522250004
301010020041187195120001221Lisa                1
301010010041065196120001229Maggie              4
101010020042017197101113911010120411  610131
101010020042017197102223711010120611  61013100000
20101002004201719711135011000666250002
301010020042017197120001225Lisa                1
301010030042116198120001228Maggie              3
101010020042046199101115012010120021  610131
101010020042046199102224511010120411  61013111081
101010020042046199103321651010120021  61013106062
101010020042046199104321351010120021  61013100000
10101002004204619910531095101011029
10101002004204619910631085101011029
101010020042046199107311351010120021  610131
20101002004204619911126064000956670007
301010020042046199120001217Lisa                1
101010020041099200101112212010120111  610131
101010020041099200102221912010120311  61013102021
10101002004109920010331015101
10101002004109920010432005101
20101002004109920011135041000665250004
301010020041099200120001225Bart                1
101010030042035201101122921010120211  74203104040
10101003004203520110231105101011051       92
10101003004203520110332085101011049
10101003004203520110432065101012009
10101003004203520110532035101
20101003004203520111121012000665250005
301010030042035201120001221Lisa                1
101010020042051202101113011010121111  610131
101010020042051202102222811010120911  61014101010
10101002004205120210331015101
20101002004205120211135021000665250003
301010020042051202120001223Lisa                1
101010030041083203101114311210321311  426421
10101003004108320310222411101032101       9206060
10101003004108320310332145121031101       9200000
10101003004108320310432125101031091       9200000
10101003004108320310531105101031061       92
10101003004108320310631075101031049
10101003004108320310732035101
10101003004108320310832015101
20101003004108320311125022000422240008
301010030041083203120001220Lisa                1
101010020041044204101114012010121311  017521
10101002004104420410222301101012081       9203010
10101002004104420410332065121011039
101010020041044204104612512010120221  919541
101010020041044204105622412010120021  91954102000
20101002004104420412121023000422350005
301010020041044204120001229Bart                1
101010030041146205101123711210120411  74003107070
10101003004114620510231195101012061       92
10101003004114620510332155101012061       9200000
10101003004114620510431105101011041       92
10101003004114620510531085101011029
101010030041146205106523241210221111  52003104041
10101003004114620510751115101021051       92
10101003004114620510851105101021031       92
10101003004114620510952085101021029
10101003004114620511052015101
10101003004114620511121761301072002       92
20101003004114620511323011000922140011
301010030041146205120001222Lisa                1
101010020041007206101112511010120021  610131
101010020041007206102221312010120311  61013100000
20101002004100720612135011000666250002
301010020041007206120001221Bart                1
101010020042105207101115912010120411  610131
101010020042105207102223511010120311  61013109020
10101002004210520710332135101012002       9200000
10101002004210520710432125101012002       9200000
10101002004210520710532085101012009
10101002004210520710632075101012009
10101002004210520710731035101
20101002004210520711135021000665250007
301010020042105207120001223Lisa                1
101010010041021208101123412010121211  23802104040
10101001004102120810221401201012151       92
10101001004102120810332115101011061       9299999
10101001004102120810432085101011049
10101001004102120810531065101011039
10101001004102120810631045101
20101001004102120812123022000522140006
301010010041021208120001227Lisa                1
301010020042041209120001220Lisa                4
101010020042113210101114812010120511  610131
101010020042113210102224412010120611  61013111090
10101002004211321010331105101011041       92
10101002004211321010431065101012009
10101002004211321010532045101
10101002004211321010632035101
20101002004211321011135011000665250006
301010020042113210120001228Lisa                1
20101002004103121111129  4        0000
301010020041031211120001219Bart                1
101010010041057212101112911010121111  934521
10101001004105721210222261101012081       9201010
10101001004105721210331045101
20101001004105721211121013000434140003
301010010041057212120001215Lisa                1
101010010042075213101114311010120311  610131
10101001004207521310222311201012021       9206060
10101001004207521310332155101012041       9200000
10101001004207521310432135101012031       9200000
10101001004207521310531115101012002       92
10101001004207521310632115101012002       9299999
10101001004207521310732055101019999
10101001004207521310832035101
20101001004207521311135021000665250008
301010010042075213120001228Bart                1
301010030041031214120001224Bart                4
10101003004117121510112294201012131       9200000
20101003004117121511125021000662250001
301010030041171215120001228Maggie              1
20101002004101721611129  4        0000
301010020041017216120001229Bart                1
101010010041025217101114011010121311  240031
10101001004102521710222351201012141       9202020
10101001004102521710331085101011059
10101001004102521710432055101019999
20101001004102521711121021000522140004
301010010041025217120001223Bart                1
20101002004204921811129  4        0000
301010020042049218120001217Bart                1
101010010041093219101113211010220611  822031
10101001004109321910222211101012111       9202021
10101001004109321910331025101
10101001004109321910432005101
20101001004109321912121023000521140004
301010010041093219120001218Maggie              1
101010020041124220101115411010121111  238021
101010020041124220102224712210121011  32002106050
101010020041124220103312051010121311  610131
101010020041124220104311751010121211  610131
10101002004112422010531145101011111       92
10101002004112422010642794201012051       9202010
20101002004112422012521033000556250006
301010020041124220120001218Bart                1
101010010041075221101112512010120611  930031
10101001004107522110222321101012061       9205050
10101001004107522110332125101011081       9200000
10101001004107522110431095101012049
10101001004107522110532065101012009
10101001004107522110631035101
10101001004107522110731015101
20101001004107522111125012000662240007
301010010041075221120001224Bart                1
101010030041034222101112411010120611  930021
10101003004103422210222211201012051       9201010
10101003004103422210332035101
20101003004103422212135012000662240003
301010030041034222120001216Maggie              1
20101003004105922311129  4        0000
301010030041059223120001227Bart                1
101010030041062224101113312010120611  710021
10101003004106222410222301101012111       9204030
10101003004106222410332105101011031       9299999
10101003004106222410432085101011039
20101003004106222411123063000422250004
301010030041062224120001223Maggie              1
101010030041129225101122251010220911  51552100000
20101003004112922511123012000522240001
301010030041129225120001225Maggie              6
10101002004109822610112624201012021       9208080
20101002004109822611123011000455350001
301010020041098226120001215Maggie              1
101010030042055227101113912010121011  017521
10101003004205522710222351201012081       9208050
10101003004205522710331185101011131       92
10101003004205522710431145101011091       92
10101003004205522710532105101011041       9299999
10101003004205522710632045101
10101003004205522710731015101
20101003004205522712135012000455250007
301010030042055227120001219Bart                1
101010010042132228101114912010120021  610131
101010010042132228102224812010120021  61013109080
10101001004213222810332192101012041       9202021
10101001004213222810431135101012081       92
10101001004213222810551045101
10101001004213222810651005101
20101001004213222811135021000665250006
301010010042132228120001222Bart                1
101010010042014229101111911010120511  610131
101010010042014229102221711010120411  61013100000
20101001004201422911135011000666250002
301010010042014229120001224Bart                1
101010020042137230101114311010120611  610131
101010020042137230102223312010120411  61013106050
101010020042137230103321351010120311  61013100000
10101002004213723010431095101011039
10101002004213723010531085101011029
10101002004213723010632055101019999
10101002004213723010732035101
20101002004213723011135031000665250007
301010020042137230120001216Lisa                1
101010030042123231101114111010120411  610131
101010030042123231102222811010120511  61013100000
10101003004212323110332135101012051       9200000
20101003004212323111135011000665250003
301010030042123231120001222Lisa                1
101010020042055232101123012010221311  74183103030
10101002004205523210232015101
20101002004205523211133021000522250002
301010020042055232120001221Lisa                1
101010030041096233101113911010120511  610131
101010030041096233102223511010120411  61013110080
101010030041096233103321651010120411  61014101011
101010030041096233104311451010120411  610141
101010030041096233105311251010120321  610141
101010030041096233106321051010120321  61014199999
10101003004109623310732085101012009
10101003004109623310831065101012009
10101003004109623310931045101
10101003004109623311031015101
10101003004109623311152005101
20101003004109623311135011000666250011
301010030041096233120001219Lisa                1
101010020041031234101114912210421311  017521
10101002004103123410222391221042081       9209090
10101002004103123410331215101041131       92
10101002004103123410431195121041121       92
10101002004103123410531175101041111       92
10101002004103123410631165101041101       92
10101002004103123410731145122041101       92
10101002004103123410832125122041061       9200000
10101002004103123410932105122041061       9299999
10101002004103123411031025101
10101002004103123411132235121041131       9201010
10101002004103123411252065121041039
20101002004103123412121033000421140012
301010020041031234120001226Lisa                1
301010030042050235120001217Bart                4
101010010042058236101122711010120411  74203104040
101010010042058236102213611010120211  610131
10101001004205823610331105101011051       92
10101001004205823610431085101011039
10101001004205823610531055101019999
10101001004205823610631035101
20101001004205823611125011000665250006
301010010042058236120001217Bart                1
101010020041082237101113811010120311  610131
101010020041082237102223012010120221  61013110091
101010020041082237103311451010120411  920141
10101002004108223710432115101011031       9299999
10101002004108223710531095101011039
10101002004108223710631085101011029
10101002004108223710731065101012009
10101002004108223710831045101
10101002004108223710932015101
10101002004108223711032005101
20101002004108223711135041000665250010
301010020041082237120001218Lisa                1
101010020042104238101112412010120111  610131
101010020042104238102222211010120611  61013102021
101010020042104238103311951010120111  920141
10101002004210423810431005101
20101002004210423811135021000665250004
301010020042104238120001218Lisa                1
101010010041036239101118611010120411  920131
101010010041036239102314512010120311  920131
101010010041036239103223812010120311  74003108080
101010010041036239104515352010120021  610031
20101001004103623911135011000665250004
301010010041036239120001218Bart                1
10101003004104424010112311101022091       9207040
101010030041044240102213511010220111  017521
10101003004104424010331115101021041       92
10101003004104424010431085101021039
10101003004104424010532045101
10101003004104424010631025101
20101003004104424012121023000555350006
301010030041044240120001219Lisa                1
101010030041145241101115111400221311  520031
10101003004114524110222461201022131       9203030
10101003004114524110351125301072002       92
20101003004114524111221011000921140003
301010030041145241120001221Bart                1
101010020041175242101114611010121311  236021
10101002004117524210222361101012121       9200000
20101002004117524211135041000222250002
301010020041175242120001223Maggie              1
101010030041099243101126942010120111  52523104020
101010030041099243102512011010121111  610131
101010030041099243103521651010120911  61013100000
20101003004109924311125051000544250003
301010030041099243120001222Maggie              1
20101001004203724411139  4        0000
301010010042037244120001225Bart                1
101010020042053245101114112010120111  610131
101010020042053245102223612010121111  6101 102020
10101002004205324510332055101019999
10101002004205324510432045101
20101002004205324511135021000665250004
301010020042053245120001224Lisa                1
101010030041085246101116212010120611  340031
10101003004108524610222421101012061       9200000
101010030041085246103312551010120611  610031
10101003004108524610432215101012111       9200000
10101003004108524610552045101
10101003004108524610651045101
10101003004108524610751035101
10101003004108524610852005101
20101003004108524611135022000522240008
301010030041085246120001219Lisa                1
101010030041055247101113611210120611  342031
101010030041055247102223312010120611  52183106060
10101003004105524710332185101011111       9200000
10101003004105524710432115101011051       9299999
10101003004105524710532095101011049
10101003004105524710631085101011039
10101003004105524710731065101012009
10101003004105524710832015101
20101003004105524711121022000434250008
301010030041055247120001228Maggie              1
101010010041084248101123121010120311  61014102020
101010010041084248102521351010120411  92014100000
20101001004108424811135011000665250002
301010010041084248120001228Maggie              1
101010010042108249101116842010120211  610131
101010010042108249102511751010120021  610131
20101001004210824911135011000665250002
301010010042108249120001228Lisa                1
10101002004112925010112431201022131       9207050
10101002004112925010231165140021111       92
10101002004112925010332155101021091       9200000
20101002004112925011121042000421140003
301010020041129250120001218Maggie              1
101010020041006251101112551010121011  516021
10101002004100625110252201101012081       9201011
101010020041006251103512111010120911  525231
10101002004100625110451005101
20101002004100625112123061000522240004
301010020041006251120001217Maggie              6
101010010041044252101124321010120511  61013112100
101010010041044252102321751010120611  61013100000
101010010041044252103311651010120511  610131
101010010041044252104311451010120511  610131
101010010041044252105311251010120411  610041
10101001004104425210631105101011031       92
10101001004104425210731075101012009
10101001004104425210831055101019999
10101001004104425210932035101
20101001004104425211134021000664250009
301010010041044252120001218Bart                1
101010020041047253101113212010120611  610131
101010020041047253102222611010120611  61013104040
10101002004104725310331055101019999
10101002004104725310432035101
10101002004104725310532015101
20101002004104725311134041000664250005
301010020041047253120001219Lisa                1
301010010051054254120001222Bart                2
101010010052111255101122811010120211  74203105030
10101001005211125510232105101011021       9299999
10101001005211125510332055101019999
20101001005211125511135011000665250003
301010010052111255120001226Lisa                1
101010030051017256101115212010121311  317521
101010030051017256102225111010121311  41752105050
10101003005101725610332285101012131       9200000
10101003005101725610431235101011131       92
10101003005101725610531195101011131       92
10101003005101725610632315101012061       9200000
20101003005101725612121034000111140006
301010030051017256120001227Maggie              1
301010020051046257120001220Lisa                2
101010010052046258101125211010120411  61203110060
101010010052046258102216212010120411  612031
101010010052046258103322551010120611  61203100000
101010010052046258104312051010120411  612031
101010010052046258105311751010120511  612031
20101001005204625812135021000665250005
301010010052046258120001226Maggie              1
101010020051093259101112911010221411  822031
10101002005109325910222221101012111       9200000
10101002005109325910361135101012041       92
20101002005109325912123013000556140003
301010020051093259120001226Bart                1
101010030052056260101114112010120411  836021
10101003005205626010222401201012041       9208081
101010030052056260103311551010120511  920141
10101003005205626010432125101011051       9200000
10101003005205626010531115101011051       92
10101003005205626010632085101011029
10101003005205626010731065101011029
10101003005205626010831005101
20101003005205626011165041000665360008
301010030052056260120001225Lisa                1
101010030052059261101113511010120611  610131
101010030052059261102223711010120611  92014106061
10101003005205926110332105101011051       9299999
10101003005205926110432025101
10101003005205926110531025101
10101003005205926110631005101
101010030052059261107511751010120411  920141
101010030052059261108511651010120411  920141
10101003005205926110962145201012002       9200000
20101003005205926111125043000455250009
301010030052059261120001218Lisa                1
101010010051072262101114111010121111  347521
10101001005107226210222381101012061       9208080
10101001005107226210331185101011111       92
10101001005107226210432165101011081       9200000
10101001005107226210532145101011091       9200000
10101001005107226210631125101011091       92
10101001005107226210732105101012002       9299999
10101001005107226210832075101012009
10101001005107226210931055101019999
10101001005107226211032015101
101010010051072262111623621010120011  52003105030
10101001005107226211261245101011131       92
20101001005107226211121022000422240012
301010010051072262120001229Maggie              1
301010010051101263120001217Lisa                2
101010010051152264101113311010121111  8300 1
101010010051152264102222911010120911  52003104040
10101001005115226410332145101011101       9200000
10101001005115226410431135101011081       92
10101001005115226410531095101011069
10101001005115226410632065101011049
10101001005115226410752195101012041       9201010
10101001005115226410852195101012002       9200000
10101001005115226410952145101011061       9200000
10101001005115226411052015101
20101001005115226411321011000921140010
301010010051152264120001215Lisa                1
301010010051036265120001221Maggie              2
20101001005118726611669  4        0000
301010010051187266120001229Maggie              1
301010020052107267120001221Lisa                4
101010020051128268101112511010221411  242031
101010020051128268102221811010121111  9900 101010
10101002005112826810331005101
10101002005112826810451155101012081       92
20101002005112826812121012000522140004
301010020051128268120001218Bart                1
101010010051095269101113711010121311  238021
101010010051095269102223611500121311  23802104040
10101001005109526910332155101011101       9200000
10101001005109526910431135101011091       92
10101001005109526910531105101011051       92
10101001005109526910632085101011069
10101001005109526910752205101011131       9200000
10101001005109526910852175101011091       9200000
20101001005109526912121022000521150008
301010010051095269120001219Maggie              1
101010020052128270101114712010120221  610131
10101002005212827010222471201012021       9206040
10101002005212827010332145101012031       9200000
10101002005212827010432242101012051       9205050
10101002005212827010551105301012002       92
10101002005212827010652055101019999
10101002005212827010751065101012009
10101002005212827010851045101
10101002005212827010952005101
20101002005212827011135011000665250009
301010020052128270120001217Lisa                6
101010030051137271101126542010120411  61013107070
101010030051137271102323651010120411  61014105050
101010030051137271103511951010120511  610141
101010030051137271104511551010120021  610141
10101003005113727110551105101011022       92
10101003005113727110652065101011029
10101003005113727110752035101
101010030051137271108312751010121011  610131
20101003005113727111134041000664250008
301010030051137271120001221Lisa                1
301010010052023272120001222Bart                4
101010030052029273101125842010120021  61013114090
101010030052029273102321621010120511  61013100000
20101003005202927311135031000665250002
301010030052029273120001218Maggie              1
101010020052031274101125521010120021  61013113100
101010020052031274102312651010120611  610131
101010020052031274103322351010120311  61013100000
101010020052031274104312051010120511  610131
101010020052031274105321851010120311  61013100000
101010020052031274106321551010120311  61013100000
101010020052031274107311151010120021  610131
101010020052031274108511252010120021  610131
20101002005203127416              0008
301010020052031274120001220Bart                1
101010010051010275101114211010120511  610131
101010010051010275102224012010120021  61013110070
101010010051010275103321951010120311  61014100000
101010010051010275104311751010120021  610141
10101001005101027510532145101011021       9200000
10101001005101027510631105101011021       92
10101001005101027510731075101012009
10101001005101027510831025101
10101001005101027510931005101
20101001005101027511135011000665250009
301010010051010275120001223Maggie              1
101010020052047276101116412010120311  610131
101010020052047276102223411010120211  61013108051
101010020052047276103311051010120021  610031
10101002005204727610432075101012009
10101002005204727610531005101
101010020052047276106513721010120021  610131
101010020052047276107511151010120021  610131
20101002005204727611135011000666250007
301010020052047276120001215Maggie              1
101010020052019277101127112010120021  61013107070
10101002005201927710221731201012101       92
101010020052019277103512051010121011  610131
101010020052019277104511751010220811  610131
10101002005201927710551155101021111       92
10101002005201927710651145101021081       92
10101002005201927710752125101011081       9200000
10101002005201927710851095101011039
20101002005201927711135021000455250008
301010020052019277120001227Lisa                1
101010030052119278101117812010120511  610131
101010030052119278102226312010120021  61013108040
10101003005211927810352185101012061       9200000
10101003005211927810451085101012009
10101003005211927810552065101012009
10101003005211927810652055201019999
20101003005211927811135021000666250006
301010030052119278120001221Lisa                1
101010030052029279101116512010120411  610131
101010030052029279102223511010120021  74203108070
101010030052029279103311551010120311  610131
101010030052029279104311851010120021  610131
10101003005202927910531095101012009
10101003005202927910632035101
101010030052029279107522621010120411  74203100000
20101003005202927911135021000666250007
301010030052029279120001229Bart                1
301010020052101280120001219Bart                3
101010030052141281101114011010120311  610131
101010030052141281102223811010120611  61013110090
101010030052141281103311751010120411  610131
10101003005214128110432145101012041       9200000
10101003005214128110531095101012009
10101003005214128110632055101019999
10101003005214128110732025101
10101003005214128110831015101
101010030052141281109312111010120311  610131
101010030052141281110321911010120611  61013100000
101010030052141281111311811010120411  610131
101010030052141281112321612010120511  61013100000
101010030052141281113426942010120021  61013100000
20101003005214128116              0013
301010030052141281120001219Lisa                1
20101002005103128211129  4        0000
301010020051031282120001225Maggie              1
101010010052034283101113921010120511  610131
10101001005203428310231135101011061       92
10101001005203428310332085101011059
10101001005203428310432075101011029
20101001005203428312125011000455250004
301010010052034283120001217Lisa                1
101010010052049284101115411010120511  610131
101010010052049284102223812010120511  61014101010
101010010052049284103311251010121011  610141
101010010052049284104517842010120611  610141
10101001005204928410551075101011029
20101001005204928416              0005
301010010052049284120001224Lisa                1
101010010052045285101115012010120411  610131
10101001005204528510222341201012051       9209061
10101001005204528510332235201012061       9200000
101010010052045285104311551010120611  920141
10101001005204528510531135101011061       92
10101001005204528510632115101011051       9299999
10101001005204528510732045101
10101001005204528510831005101
20101001005204528511135011000665250008
301010010052045285120001217Maggie              1
101010010051128286101113711010321111  134511
101010010051128286102223911010121311  23802108080
10101001005112828610332205101011131       9200000
10101001005112828610431185101011131       92
10101001005112828610531185101011131       92
10101001005112828610631155101011111       92
10101001005112828610731125101011081       92
10101001005112828610832055101019999
10101001005112828610932035101
10101001005112828611051155101021081       92
101010010051128286111621651010120411  91952100000
10101001005112828611251402301072002       92
20101001005112828611123022000544140012
301010010051128286120001227Maggie              6
101010030051035287101123951010120511  61003108081
101010030051035287102321751010120511  74003100000
101010030051035287103311551010120411  610031
10101003005103528710432125101012022       9200000
10101003005103528710531135101012002       92
10101003005103528710631055101019999
10101003005103528710732035101
10101003005103528710831005101
20101003005103528711135041000665250008
301010030051035287120001228Lisa                1
20101003005112728811129  4        0000
301010030051127288120001216Lisa                1
20101001005114428911129  4        0000
301010010051144289120001217Bart                1
301010030051174290120001216Maggie              4
101010030051098291101113611010421111  517521
101010030051098291102223211010420611  61013103030
10101003005109829110332095101041069
10101003005109829110431075101011049
10101003005109829110532055101019999
20101003005109829112125012000544240005
301010030051098291120001218Bart                1
101010020051066292101127312010220811  74003100000
101010020051066292102217412010220611  740031
20101002005106629211125023000522350002
301010020051066292120001215Lisa                1
301010010052018293120001217Lisa                2
101010010051099294101123222010120411  61013108050
101010010051099294102311651010120111  610141
10101001005109929410332025101
101010010051099294104321151010720021  61014199999
20101001005109929412135013000665250004
301010010051099294120001227Bart                1
